timestamp,attacker_name,tactic,technique,attack_vector,severity,affected_system,ip_address,user_account,region,status,severity_num,attack_vector_num,region_num,hour,day,month,anomaly
2024-03-10 04:49:17,Stephanie Castaneda,Direction,Command and Control Over Web Protocol,Huge,High,arm,192.200.232.136,christopher47,Europe,Successful,1,3,4,15,4,2,False
2024-02-28 05:55:15,Pamela Rodriguez,Team,Data Staged,Theory,Medium,college,16.215.114.183,roydana,North America,Successful,1,2,1,22,27,3,True
2024-07-04 09:18:52,Sara Simmons,Window,Application Layer Protocol,North,Low,will,213.133.182.112,jeromefranklin,Europe,Successful,3,3,3,3,25,3,False
2024-03-16 07:01:34,Jacqueline Day,Its,Data Staged,Bed,Medium,sure,170.23.95.150,weeksashley,North America,Successful,3,1,1,22,24,4,False
2024-06-14 08:22:27,Frederick Meza,The,Brute Force,Fill,Medium,pretty,25.99.208.52,schwartzchristopher,South America,Failed,2,4,1,21,9,7,False
2024-04-10 12:53:09,Steven Ryan,Everything,Spearphishing Link,Hour,Medium,idea,1.15.11.68,ohaynes,Asia,Failed,1,3,2,21,27,2,True
2024-04-02 04:26:38,Joe Wilson,War,Command and Control Over Web Protocol,Unit,High,itself,132.251.21.130,iwise,Asia,Failed,1,4,1,23,7,10,True
2024-03-18 00:01:22,Robert Davis,Report,Data Staged,Music,Low,group,149.6.104.118,ray19,South America,Failed,3,3,2,16,4,3,False
2024-04-30 15:58:19,Angela Trevino,Determine,Scheduled Task,Material,Medium,group,23.210.214.166,ginajones,Europe,Successful,2,3,3,23,26,7,True
2024-02-17 01:51:33,Tonya Frederick,Point,Scheduled Task,Even,Low,reach,91.122.223.246,nicholsvictoria,North America,Failed,3,4,2,9,15,9,False
2024-08-11 01:44:13,Melissa Lawson,Fire,Sudo Caching,Week,High,hard,218.130.219.68,candice29,Europe,Failed,1,4,4,3,26,4,True
2024-01-07 17:41:53,Joseph Brown,Rate,Application Layer Protocol,Realize,Medium,instead,106.232.0.57,tammyjohnson,South America,Successful,2,4,2,2,27,2,True
2024-04-25 05:31:08,Carol Marshall,Yard,Data Staged,Page,Low,media,147.17.161.226,kellyjohn,North America,Failed,1,1,1,8,16,2,True
2024-09-13 23:59:43,Robert Phillips,Father,Scheduled Task,The,High,film,105.168.116.195,elizabeth27,Europe,Failed,2,4,2,0,20,11,False
2024-11-09 19:39:28,James Baxter,Add,Brute Force,One,Low,quickly,129.55.255.123,sandrahawkins,Europe,Successful,3,3,2,17,2,1,True
2024-02-18 14:51:00,Austin Price,World,Scheduled Task,Husband,Low,whom,162.70.139.245,randall45,North America,Successful,3,1,4,21,2,2,True
2024-01-15 02:06:19,Regina White,Relationship,Sudo Caching,Range,Low,couple,198.22.135.3,lawsonrobert,South America,Failed,3,1,2,0,10,1,True
2024-04-08 07:54:11,Matthew Morton,Field,Spearphishing Link,Strategy,Low,no,155.73.156.172,hodonnell,Asia,Successful,3,1,3,11,20,9,False
2024-09-01 02:19:26,Matthew Henderson,Thought,Data Staged,Left,High,there,83.177.36.233,ginabutler,North America,Failed,3,1,1,5,7,10,False
2024-02-18 21:33:22,Kent Baker,Everyone,Command and Control Over Web Protocol,Cold,Low,PM,71.251.104.75,gregory48,South America,Successful,1,4,2,6,29,3,False
2024-09-15 21:55:55,Samuel Jones,Account,Data Staged,Meeting,Medium,citizen,58.21.120.184,williamsconnor,Europe,Failed,1,1,4,14,15,10,False
2024-04-05 06:02:27,Alyssa Hernandez,Good,Spearphishing Link,Father,Low,sing,74.167.231.66,ptapia,South America,Failed,2,1,1,16,9,8,True
2024-06-19 13:04:44,Roger Gallagher,Guy,Scheduled Task,Year,High,along,185.180.163.115,holly93,South America,Failed,3,2,2,2,31,2,True
2024-08-28 20:50:14,Elizabeth Griffin,Some,Remote File Copy,South,High,leave,146.195.116.23,sandra02,North America,Successful,3,1,1,12,4,1,False
2024-07-12 12:54:58,Robin Byrd,Poor,Application Layer Protocol,Marriage,High,adult,209.22.194.165,jamieavila,North America,Successful,2,2,3,3,13,9,True
2024-03-19 19:00:27,Jessica Collins,Type,Spearphishing Link,Technology,Medium,official,177.18.25.166,edoyle,Europe,Failed,1,4,4,7,23,10,True
2024-05-14 23:13:25,Christopher Gillespie,Newspaper,Application Layer Protocol,Stand,Low,operation,31.252.216.82,alexanderblair,North America,Successful,3,4,1,18,12,11,True
2024-08-24 19:35:46,Dylan Williams,Peace,Sudo Caching,Let,High,bit,12.33.12.201,scotttina,Europe,Failed,2,3,1,5,23,10,True
2024-04-06 21:23:25,Jessica Hill DDS,College,Sudo Caching,Fight,Low,affect,179.227.183.89,msnyder,Asia,Successful,3,4,3,22,11,1,True
2024-07-16 00:56:01,Nicholas Henry,Fast,Command and Control Over Web Protocol,Amount,High,ahead,101.181.221.12,staceymurphy,Asia,Successful,3,1,3,18,27,3,False
2024-02-09 21:31:08,Jeffrey Mitchell,Need,Sudo Caching,Join,Medium,bag,1.145.78.43,xmurray,South America,Successful,2,3,1,6,28,10,True
2024-04-27 14:42:05,Ronald Kennedy,Own,Brute Force,Edge,Medium,public,66.128.74.235,gjones,North America,Successful,2,2,4,16,9,6,True
2024-04-20 01:05:25,Tiffany Williams,Throughout,Command and Control Over Web Protocol,Teacher,Low,sort,88.151.174.121,bherrera,Asia,Failed,2,3,1,14,25,11,True
2024-01-08 03:29:23,Marvin Ingram,Consumer,Command and Control Over Web Protocol,Character,High,few,203.66.6.76,peterallen,Asia,Failed,2,3,1,16,28,10,True
2024-05-04 19:57:26,Alicia Newton,Office,Spearphishing Attachment,Involve,High,leave,176.97.184.30,johnsonroger,South America,Successful,3,1,1,0,9,9,False
2024-10-01 16:31:02,John Rivera,Audience,Command and Control Over Web Protocol,Find,Medium,always,105.169.4.16,leslie20,South America,Successful,1,2,4,9,8,11,False
2024-05-07 13:23:15,Jordan Lawrence,Too,Data Staged,Adult,High,along,49.25.82.47,edward89,Europe,Successful,1,2,1,6,19,12,False
2024-04-08 22:05:16,Michelle King,Show,Application Layer Protocol,Military,High,follow,34.112.145.80,vperry,South America,Successful,1,3,4,20,8,2,True
2024-04-15 16:37:41,Daniel Bell,Practice,Scheduled Task,Management,Medium,identify,46.14.31.22,aberry,Asia,Successful,1,2,2,16,10,10,False
2024-02-06 19:44:43,Sarah Wyatt,Different,Command and Control Over Web Protocol,Live,Low,yard,178.29.94.51,lmyers,Europe,Successful,1,3,2,3,20,3,False
2024-02-13 23:45:27,Kimberly Smith,Modern,Brute Force,Right,Medium,food,168.18.62.201,jameslori,South America,Successful,3,4,4,23,12,6,True
2024-01-14 23:44:28,Stephanie Hill,Response,Sudo Caching,Return,High,bed,34.91.43.80,margaretvelez,North America,Successful,1,1,2,0,30,12,False
2024-10-24 14:25:27,Joy Smith,Every,Application Layer Protocol,Cultural,High,car,49.233.93.108,laurenmeyer,Asia,Successful,3,4,2,7,26,12,False
2024-05-10 05:21:59,Joseph Murphy,Middle,Scheduled Task,Policy,Medium,half,17.33.26.127,hendersonwilliam,Europe,Successful,2,4,2,15,7,4,False
2024-08-20 18:35:09,Wendy Grant,Per,Spearphishing Link,Accept,High,join,45.156.98.245,brandon20,Europe,Successful,2,3,2,7,15,10,False
2024-01-10 19:49:15,Jennifer Mcintyre,Get,Brute Force,Make,Low,cut,180.94.189.180,kramirez,North America,Failed,3,1,4,10,13,7,True
2024-04-05 15:37:28,Dr. Frank Mendoza,Either,Brute Force,With,Medium,yourself,115.137.122.170,clarkgeorge,South America,Failed,3,3,4,4,17,7,True
2024-06-08 00:58:49,Jay Ball,Fish,Spearphishing Attachment,Free,High,phone,215.226.240.170,leemark,North America,Successful,1,3,3,22,24,9,True
2024-10-14 23:16:00,Mrs. Danielle Bell,Example,Spearphishing Link,Might,Medium,camera,176.84.63.209,carterryan,South America,Successful,1,1,2,19,25,12,False
2024-02-29 21:40:32,Sherry Allison,Measure,Scheduled Task,Property,Medium,tonight,195.135.240.156,umontgomery,Europe,Failed,1,4,3,18,15,7,True
2024-07-13 23:06:17,Nathan Waller,Will,Spearphishing Link,Central,Low,modern,53.176.83.87,danielle46,South America,Failed,1,2,1,10,5,1,True
2024-03-14 22:02:55,Samantha Contreras,Environmental,Sudo Caching,Join,Medium,since,118.62.118.236,anthonybrown,Europe,Successful,2,4,1,14,21,11,False
2024-03-10 03:10:38,James Trevino,Hard,Application Layer Protocol,Create,Low,behavior,37.115.30.251,mary85,South America,Successful,1,4,3,18,1,12,False
2024-06-13 12:58:37,Wendy Shelton,Tv,Application Layer Protocol,Next,High,want,221.210.102.53,caleb34,South America,Failed,3,3,3,10,8,1,True
2024-04-08 22:29:49,Kimberly Abbott,Have,Sudo Caching,Base,Low,drop,128.211.192.151,jennifervasquez,South America,Successful,1,4,1,0,21,11,False
2024-11-09 03:50:13,Stacy Schneider,Conference,Scheduled Task,Either,Medium,east,92.62.114.204,johnsonjames,Europe,Failed,1,2,3,8,24,10,True
2024-02-16 06:33:02,Jesse Taylor,Defense,Scheduled Task,High,Medium,stuff,45.222.223.59,christianhawkins,Europe,Successful,2,3,3,0,8,12,False
2024-04-28 11:04:03,Virginia Rubio,Meeting,Data Staged,Entire,High,positive,169.227.64.167,gutierrezphillip,North America,Successful,3,4,2,1,19,1,False
2024-05-20 02:07:18,Diamond Conway,Build,Remote File Copy,Part,Low,information,143.136.93.89,michaelbraun,North America,Failed,2,2,4,13,29,3,False
2024-10-03 12:19:57,Sara Boone,Table,Data Staged,Media,Medium,fund,6.0.7.172,jacobjones,South America,Failed,1,3,3,13,16,11,True
2024-05-07 02:29:38,Anthony Pineda,Then,Spearphishing Attachment,Officer,Medium,available,167.165.122.188,austinrichardson,Europe,Failed,2,3,1,13,25,6,False
2024-06-01 14:29:53,Danielle Lewis,Perhaps,Command and Control Over Web Protocol,No,Low,industry,22.122.36.189,jasonpittman,Europe,Successful,3,1,1,6,7,2,False
2024-03-23 05:31:16,Tammy Hebert,Imagine,Scheduled Task,All,Medium,Mrs,24.227.115.222,chad69,Europe,Successful,3,1,1,21,14,6,False
2024-10-06 00:48:19,Jesse Smith,Market,Command and Control Over Web Protocol,Realize,High,drug,185.254.29.30,wheeleralexander,Asia,Failed,1,3,1,9,27,3,True
2024-10-06 19:36:42,Joseph Acevedo,After,Application Layer Protocol,Sense,Medium,leg,219.172.112.229,phodges,North America,Successful,1,1,2,14,10,9,False
2024-11-07 19:40:19,Brian Murray,Direction,Data Staged,Subject,Low,hot,137.221.42.215,campbelltamara,Asia,Failed,3,1,3,3,13,8,True
2024-07-24 07:19:14,Christopher Jarvis,Bar,Remote File Copy,Statement,High,fish,200.234.158.164,carlosmitchell,Asia,Successful,3,4,2,18,2,2,True
2024-09-05 23:12:48,Martha Snow,Station,Sudo Caching,Meeting,Medium,seem,9.5.2.166,myoung,Asia,Successful,1,1,3,10,27,5,False
2024-02-10 03:37:20,Isaac Robinson,Protect,Spearphishing Attachment,Provide,Low,involve,157.49.74.201,grossnathan,South America,Successful,3,3,2,14,25,1,True
2024-08-19 18:22:42,Marisa Harrison,Into,Scheduled Task,Everybody,Medium,friend,78.231.83.156,coryspence,South America,Successful,1,1,1,6,25,5,True
2024-02-12 03:28:17,Robert Johnson,Director,Application Layer Protocol,Case,Medium,control,57.196.5.241,camerondonna,Asia,Failed,2,2,3,10,19,2,True
2024-07-05 02:10:42,Steven Peters,Past,Data Staged,Rate,Low,everybody,172.213.182.55,kathryn56,South America,Failed,1,1,2,16,14,7,False
2024-11-07 06:50:55,Michael Holland,Visit,Spearphishing Link,Board,High,treatment,161.65.27.141,danielhuang,North America,Failed,3,3,2,23,19,1,True
2024-09-02 23:32:40,Holly Pugh,Respond,Application Layer Protocol,Heart,High,degree,62.194.183.243,gsimpson,South America,Failed,1,3,3,10,6,6,True
2024-06-07 11:09:15,William Johnson,Lay,Command and Control Over Web Protocol,Similar,High,energy,121.254.176.76,robertsmary,Asia,Failed,2,1,2,6,29,12,True
2024-11-06 18:56:11,Calvin Leonard,Argue,Application Layer Protocol,Wind,Low,spend,213.2.13.3,tdavis,Europe,Successful,2,4,4,0,28,2,False
2024-06-22 20:53:24,Alicia Walton,Left,Spearphishing Link,Entire,Medium,free,181.118.39.68,virginia02,North America,Successful,2,2,4,0,25,2,False
2024-05-06 16:13:06,Bradley Martinez,Time,Application Layer Protocol,Skill,Medium,girl,221.31.207.174,mathewsthomas,Europe,Failed,1,1,3,17,15,11,True
2024-05-16 13:33:30,Kevin Chan,Bank,Command and Control Over Web Protocol,Whatever,Medium,few,109.96.58.193,williamskari,Asia,Failed,3,2,2,17,19,10,False
2024-10-17 19:07:20,Lynn Hobbs,Region,Spearphishing Link,Leave,Medium,spring,90.102.49.131,mgibson,Asia,Successful,3,2,4,16,13,5,True
2024-10-01 19:21:09,Mary Stephens,Upon,Sudo Caching,Quality,Medium,government,79.246.170.45,dbrown,Europe,Failed,1,1,3,20,24,12,True
2024-08-30 16:36:44,Maria Ferrell,Doctor,Command and Control Over Web Protocol,Again,Low,you,218.224.6.100,chad41,Europe,Successful,2,1,4,15,5,12,True
2024-08-12 14:10:05,Sara Morrison,Television,Data Staged,Pressure,High,performance,18.170.33.20,robertsjohn,Europe,Failed,1,2,3,18,31,4,False
2024-08-01 06:10:13,Erika Robinson,Doctor,Brute Force,Student,High,response,12.0.186.182,john31,South America,Successful,2,4,2,16,26,12,True
2024-02-09 01:50:03,Mr. Chris Walton,Other,Scheduled Task,Continue,High,series,188.3.232.249,martinezjoshua,Asia,Successful,1,4,1,12,3,1,False
2024-07-28 21:02:17,Javier Wilson,Coach,Data Staged,Country,Low,you,120.171.213.93,kathleen91,Europe,Failed,2,3,2,10,18,11,True
2024-01-27 02:23:40,Jennifer Jones,Open,Spearphishing Attachment,Natural,Low,meet,189.236.34.94,angelsweeney,South America,Failed,3,3,1,4,31,12,False
2024-02-05 19:17:03,Elizabeth Adams,However,Command and Control Over Web Protocol,Find,Medium,across,195.197.253.66,michele84,South America,Failed,3,2,2,19,19,6,False
2024-04-09 07:48:42,Diana Padilla,School,Data Staged,Build,High,property,41.165.120.220,rebecca72,Europe,Successful,2,4,1,14,2,11,False
2024-03-15 05:31:32,Brandon Oliver,Local,Command and Control Over Web Protocol,Nation,Low,scene,186.164.9.164,kevinhenson,Asia,Successful,1,4,2,5,26,4,True
2024-09-06 00:06:07,Shannon Miller,Director,Sudo Caching,Paper,Medium,itself,38.18.154.65,zlittle,Asia,Failed,2,4,3,3,14,5,True
2024-01-02 02:40:18,Christina Bradley,Myself,Scheduled Task,Training,High,fish,180.204.52.40,davisdennis,Europe,Successful,2,3,2,15,28,4,True
2024-10-17 19:50:37,Christopher Hayes DDS,Information,Brute Force,Now,High,better,126.169.187.135,alexanderjennifer,Asia,Successful,3,4,4,1,20,1,True
2024-04-18 16:47:38,Debra Montes,Before,Scheduled Task,Air,High,debate,109.85.48.116,leonkenneth,Asia,Failed,2,2,1,3,21,5,False
2024-01-20 08:21:22,Joseph Mcdonald,Safe,Spearphishing Link,Adult,Medium,may,133.15.206.216,erikrodriguez,South America,Successful,2,3,2,16,6,12,True
2024-10-09 00:07:08,Breanna Allen,Sit,Sudo Caching,Even,High,during,211.249.172.234,ericawalters,North America,Successful,1,4,1,8,4,10,True
2024-01-22 02:02:59,Barbara Graham,Mind,Spearphishing Attachment,For,Medium,memory,158.112.142.75,gmerritt,South America,Successful,2,3,1,3,29,4,True
2024-06-11 01:03:19,Charles Martin,Kind,Spearphishing Attachment,Believe,Low,economy,120.188.254.104,davidwu,South America,Failed,3,3,2,8,30,9,False
2024-06-13 12:05:46,Mary Woods,Up,Data Staged,Weight,Low,be,186.187.80.193,riverabryan,North America,Successful,2,4,4,14,10,5,True
2024-09-22 15:04:08,James Mercado,Growth,Sudo Caching,Grow,Medium,town,14.232.164.182,joseph24,Europe,Failed,1,2,1,19,12,11,True
2024-07-14 13:41:38,Lisa Ruiz,Major,Command and Control Over Web Protocol,Wide,High,general,119.200.206.153,ryan05,South America,Failed,2,3,4,10,19,1,True
2024-07-15 02:06:47,Tabitha Lewis,Night,Remote File Copy,Produce,Low,maybe,190.209.56.167,dennisisaac,South America,Failed,3,2,2,21,5,1,True
2024-03-09 07:50:07,Steven Sanchez,Event,Command and Control Over Web Protocol,Church,Low,class,131.68.39.231,pnielsen,Europe,Successful,2,3,1,18,8,3,True
2024-05-25 14:45:41,Garrett George,Take,Sudo Caching,Something,Low,while,212.49.108.215,carolynlewis,Europe,Successful,2,4,3,16,15,3,True
2024-11-03 16:04:59,Sophia Pierce,Appear,Sudo Caching,There,High,affect,182.166.79.84,jordanstephanie,Europe,Failed,3,2,2,6,1,12,True
2024-02-16 07:20:34,Ronald Logan,Unit,Spearphishing Attachment,College,Low,according,169.166.23.234,tiffany69,Asia,Successful,3,2,2,19,19,1,False
2024-05-13 01:38:33,Mary Lee,Attorney,Application Layer Protocol,Least,Medium,sense,196.93.252.211,boydpatricia,Asia,Failed,2,4,3,11,27,9,True
2024-02-03 15:19:47,Grace Hernandez,Fine,Spearphishing Attachment,Culture,Medium,they,30.31.236.142,qvilla,Asia,Successful,2,2,1,9,31,12,True
2024-06-15 02:33:17,John Reyes,Law,Sudo Caching,Particular,High,by,156.163.166.7,yrichardson,Europe,Successful,1,3,2,7,26,8,True
2024-01-29 13:57:30,Timothy Barrera,Drug,Spearphishing Attachment,Everyone,Medium,probably,41.252.146.244,rachellewis,Europe,Successful,2,4,1,15,19,3,True
2024-04-24 08:21:07,Brandon Tyler,Play,Application Layer Protocol,Best,Medium,attorney,148.5.212.57,scottbrenda,North America,Failed,2,3,3,14,18,12,True
2024-05-15 12:35:46,Rebecca White,Others,Sudo Caching,Free,High,mother,216.219.132.229,bschneider,Europe,Failed,1,1,1,15,27,3,True
2024-10-07 03:39:53,Brenda Chan,Likely,Command and Control Over Web Protocol,Sign,Low,feeling,189.187.192.137,johnsontina,North America,Failed,1,4,3,17,6,7,False
2024-10-14 19:43:49,Erin Stone,Protect,Command and Control Over Web Protocol,Card,High,because,98.234.71.142,courtneyforbes,Europe,Failed,2,1,1,0,9,11,False
2024-08-21 07:12:24,Dylan Perez,Probably,Remote File Copy,Opportunity,Low,happen,109.70.94.202,laura53,North America,Successful,1,2,4,6,28,5,True
2024-09-30 11:32:52,Katherine Cox,Agency,Brute Force,Media,Low,fight,51.231.199.173,stacyscott,Asia,Successful,1,4,4,12,27,4,True
2024-07-30 04:23:47,Jacqueline Walker,May,Spearphishing Attachment,Worker,Low,risk,76.172.198.41,lhenry,North America,Failed,1,4,4,11,9,2,True
2024-01-05 04:57:52,Morgan Williams,Simply,Scheduled Task,Pass,High,image,78.94.77.139,stephanie72,Asia,Failed,2,1,4,8,13,8,True
2024-07-21 03:04:35,Joel Collins,He,Remote File Copy,Study,Medium,soon,1.28.2.59,annabrown,South America,Failed,3,4,1,5,24,4,False
2024-09-18 19:01:46,Kimberly Moran,Home,Spearphishing Link,Company,High,two,221.163.160.1,nealjonathon,North America,Successful,2,4,3,15,11,9,False
2024-07-21 20:04:28,Caroline Coleman,Or,Brute Force,Last,High,part,75.244.38.224,davisjonathan,Europe,Successful,3,4,4,2,6,4,True
2024-10-30 14:52:46,Miss Nicole Johnson DVM,Rate,Remote File Copy,Someone,Medium,eat,96.37.4.39,lori96,North America,Failed,3,2,3,16,18,12,True
2024-09-27 12:15:23,Daniel Johnson,Collection,Brute Force,Reason,High,impact,117.101.71.146,daniel00,South America,Failed,1,1,2,0,30,1,False
2024-03-21 13:29:41,Casey Miranda,Usually,Remote File Copy,Among,Medium,food,15.47.89.220,christinasoto,North America,Failed,2,1,4,0,29,8,False
2024-03-16 01:09:43,Anne Allen,Practice,Spearphishing Attachment,Treat,Medium,method,166.162.209.127,hailey88,Europe,Successful,2,3,1,7,16,12,True
2024-09-17 17:34:35,Courtney Wells,Believe,Data Staged,Mr,Low,fall,187.181.6.54,terryjamie,South America,Failed,2,3,4,4,8,6,False
2024-08-03 10:02:16,Bobby Pena,Bag,Data Staged,Hope,Medium,event,87.48.85.4,petersalexander,Asia,Successful,1,1,4,1,10,6,True
2024-06-22 11:03:05,Mary Hughes,Water,Spearphishing Attachment,Computer,Low,response,194.134.255.9,banksphillip,Europe,Successful,2,1,3,21,1,6,True
2024-02-04 00:28:27,Pamela Gray,How,Spearphishing Attachment,They,High,candidate,40.144.221.196,clinematthew,North America,Successful,3,2,2,6,10,10,True
2024-03-17 22:41:50,Ryan Jensen,Thousand,Brute Force,Already,Low,someone,90.51.249.147,latasha77,South America,Successful,3,2,1,16,24,3,False
2024-05-20 01:04:56,Todd Walker,Choose,Application Layer Protocol,Put,Low,any,51.21.43.245,fosteranthony,North America,Successful,2,1,4,18,7,10,False
2024-07-31 11:22:48,Gabriella Grant,Call,Sudo Caching,I,Medium,develop,165.190.52.190,ericperry,South America,Failed,3,2,4,22,25,5,True
2024-03-05 06:31:13,Caroline Carter,However,Spearphishing Link,Third,Medium,seek,129.189.31.172,kwalker,Asia,Failed,2,4,4,22,21,7,False
2024-06-29 04:03:13,Mitchell Robertson,Pass,Spearphishing Link,Head,High,star,214.96.3.240,kennethdixon,South America,Successful,1,1,4,16,21,8,True
2024-06-12 02:12:00,Deanna Owens,Turn,Command and Control Over Web Protocol,Spend,Medium,TV,141.160.196.127,michael35,North America,Successful,2,2,1,12,22,9,False
2024-10-21 07:04:01,Michaela Collins,Act,Scheduled Task,Fact,Low,executive,188.250.172.197,craig40,Europe,Successful,1,4,3,23,9,12,False
2024-07-28 07:49:59,Brandon Hampton,Already,Spearphishing Link,Let,High,represent,106.241.161.161,richardsonjames,Europe,Failed,3,3,4,13,7,11,True
2024-07-08 16:01:38,Tyler Roberts,Another,Spearphishing Link,Then,Low,couple,99.207.137.27,sherithompson,North America,Successful,3,3,3,5,16,5,False
2024-01-25 05:58:09,Brittany Johnson,Adult,Brute Force,The,High,central,79.33.167.21,haroldwilkerson,South America,Failed,1,4,2,15,30,9,False
2024-08-11 05:46:04,Calvin Harrison,Later,Data Staged,Successful,Medium,finally,213.168.79.208,bartontyler,North America,Failed,2,4,1,16,18,7,True
2024-10-16 05:00:55,Sonia Daugherty,Business,Application Layer Protocol,Ahead,High,crime,73.82.248.5,heatherjohnson,Europe,Failed,2,4,3,6,6,2,False
2024-07-15 18:03:53,April Schmidt,Generation,Application Layer Protocol,Key,High,room,72.59.100.119,sbrown,North America,Successful,2,4,2,17,27,1,False
2024-04-27 15:42:53,Valerie Wilson,Operation,Sudo Caching,Make,High,none,157.135.88.175,amandamay,Europe,Failed,2,4,2,5,11,8,False
2024-08-29 16:38:28,Sarah Lee,Threat,Spearphishing Link,Middle,High,stuff,1.43.139.34,smithamber,Asia,Failed,1,3,4,6,1,2,False
2024-10-26 14:07:41,Jeffrey Gonzales,News,Application Layer Protocol,Executive,High,nearly,145.161.51.78,maria04,Asia,Failed,3,1,2,17,27,1,False
2024-03-06 00:50:10,Rachel Taylor,Attack,Spearphishing Attachment,Truth,Medium,represent,56.76.158.169,alexisjimenez,Asia,Successful,2,3,4,14,30,6,False
2024-04-22 10:36:48,Kirsten Bryant,Consider,Data Staged,Employee,High,around,75.253.179.6,vprince,South America,Failed,3,1,4,20,26,1,True
2024-09-11 08:28:18,Lisa Vasquez,Indeed,Spearphishing Link,Different,High,standard,62.48.68.197,dennis65,South America,Failed,2,4,4,13,19,7,True
2024-10-29 03:55:35,Jennifer Fisher,Dark,Data Staged,Might,High,necessary,199.14.131.11,wesleylong,Europe,Failed,1,2,3,16,24,10,False
2024-05-02 07:54:20,Linda Thompson,Style,Scheduled Task,Daughter,Low,shake,162.66.198.89,jessica42,Europe,Failed,1,1,3,22,13,6,False
2024-03-29 20:01:15,Kathleen Jones,Television,Remote File Copy,Difference,Low,end,195.45.129.219,grahamtony,Asia,Successful,3,3,4,6,7,2,False
2024-10-09 22:09:17,Kara Mitchell,Newspaper,Scheduled Task,Road,Medium,blood,27.139.208.8,andrewdouglas,Asia,Failed,1,3,4,16,11,5,True
2024-06-21 13:54:44,Kristin Blake,Raise,Application Layer Protocol,Store,Low,support,140.65.159.200,courtneymurphy,North America,Successful,2,2,2,11,8,1,True
2024-09-28 13:03:43,Krystal Elliott,Write,Data Staged,Step,Medium,deep,105.12.140.124,mendozanatalie,Europe,Failed,1,2,1,13,27,10,False
2024-04-04 21:38:54,Jamie Ray,Always,Scheduled Task,Level,Low,especially,58.23.164.56,angelmiller,South America,Failed,3,3,1,11,24,11,True
2024-09-28 12:35:53,Caleb Harmon,Toward,Sudo Caching,Civil,Low,maybe,212.247.59.35,kaitlyn88,South America,Failed,3,1,2,19,16,2,True
2024-08-27 15:40:32,James Flores,Question,Remote File Copy,Business,Low,number,42.14.158.197,garysantos,Europe,Failed,1,4,1,1,9,10,False
2024-08-11 10:46:54,Joseph Jones,Population,Scheduled Task,Huge,Medium,interesting,132.43.75.167,nicholas05,North America,Successful,1,1,4,21,25,12,False
2024-10-02 09:22:00,Angela Sawyer,Second,Data Staged,Appear,Medium,prevent,152.211.4.199,ralph88,Asia,Successful,3,2,2,22,9,4,False
2024-06-09 09:32:06,Alejandra Carlson,Pick,Scheduled Task,Back,High,customer,178.18.225.130,martinamanda,Europe,Failed,3,2,3,1,18,2,True
2024-01-21 20:20:46,Lori George,Certain,Data Staged,Pass,Medium,direction,84.131.16.199,brownkara,Asia,Successful,1,1,2,17,20,9,False
2024-06-13 02:40:36,Thomas Foster,One,Sudo Caching,Hard,High,according,55.161.187.172,xbrown,Asia,Failed,2,2,4,12,24,6,False
2024-02-22 08:35:13,Nicholas Rodriguez,Business,Spearphishing Attachment,No,Low,fact,135.91.137.20,dunnjohn,South America,Successful,2,1,3,9,7,3,False
2024-01-04 10:45:56,Brian Bradford,Require,Brute Force,Fact,Low,expect,193.234.112.113,pamela45,South America,Failed,3,2,3,3,30,10,True
2024-10-21 04:32:24,Daniel Jackson,Despite,Data Staged,Event,Medium,something,39.47.83.135,sandrahill,Europe,Successful,2,2,4,16,28,1,True
2024-01-21 05:05:08,Ashley Jones,Indeed,Brute Force,Evidence,Low,remember,64.144.26.70,qfranco,North America,Failed,3,1,3,4,4,5,True
2024-07-22 16:29:28,Angela Garcia,Training,Scheduled Task,Those,Medium,successful,117.151.220.170,harrisjennifer,South America,Successful,1,3,2,3,25,5,True
2024-03-28 00:24:37,Wanda King,Piece,Scheduled Task,Point,Low,much,140.40.58.76,gonzalesscott,Europe,Failed,2,4,4,0,28,7,False
2024-03-10 06:55:52,Brad King,Product,Remote File Copy,Success,Medium,interest,148.101.173.115,laurensanders,North America,Successful,1,4,3,12,28,6,False
2024-03-14 22:14:21,Alicia Ware,First,Command and Control Over Web Protocol,Share,Medium,nation,90.38.91.80,gordonrichard,South America,Failed,2,3,3,21,28,12,False
2024-08-23 08:08:04,Jay Jackson,Where,Application Layer Protocol,Stock,Low,TV,180.27.254.42,yescobar,Europe,Failed,2,3,2,6,4,11,False
2024-06-27 10:50:06,Sandra Davenport,Increase,Spearphishing Link,Candidate,High,up,156.199.55.115,jeffrey08,South America,Successful,3,1,2,20,9,11,False
2024-09-28 22:32:21,Christopher Little,Central,Sudo Caching,According,High,style,181.35.225.71,brownjacqueline,Europe,Failed,1,3,3,4,14,10,False
2024-09-23 16:51:58,David Vaughn,Firm,Scheduled Task,Range,Low,role,163.233.82.30,mmurray,North America,Successful,1,2,1,10,4,8,True
2024-06-10 11:31:15,Roger Floyd,Defense,Scheduled Task,Here,High,himself,24.170.167.246,qcarpenter,North America,Failed,3,1,1,14,10,2,True
2024-10-21 09:06:57,Yesenia Hansen,Few,Scheduled Task,Really,Medium,sometimes,139.4.197.206,eric40,Asia,Failed,2,2,4,0,16,8,False
2024-05-28 16:00:53,Sophia Green,Trouble,Spearphishing Link,Bank,High,military,118.240.166.193,parnold,North America,Failed,1,2,3,0,25,8,True
